ID_TEXT,ID_TEXT,CIUDAD,TIPO,UNIVERSIDAD_EVALUADA_NACIONAL,PRESTIGIO DE LA INSTITUCIÓN,NIVEL ACADÉMICO,OFERTA ACADÉMICA (CARRERAS OFERTADAS),PROFESORES,PROGRAMAS DE BECAS,COSTO DE COLEGIATURA Y OPCIONES DE PAGO,"INSTALACIONES, AULAS Y LABORATORIOS",PLAN DE ESTUDIOS,AMBIENTE ESTUDIANTIL,ACREDITACIONES Y CERTIFICACIONES,UBICACIÓN DEL CAMPUS,MODALIDADES HÍBRIDAS (PRESENCIAL Y ONLINE),MODALIDADES ONLINE,VALORES INSTITUCIONALES
Entrevistado_1121,Entrevistado_1121,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,10.0,8.0,5.0,9.0,10.0,5.8,6.4,6.5,9.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1122,Entrevistado_1122,VILLAHERMOSA,Primera mención,UVM,9.0,8.0,7.0,9.0,6.0,5.8,6.4,6.5,7.7,6.4,7.5,8.0,7.3,6.9
Entrevistado_1123,Entrevistado_1123,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,10.0,4.0,7.8,7.0,7.0,5.8,8.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1124,Entrevistado_1124,CULIACÁN,Primera mención,ITESM,9.0,5.0,7.8,9.0,6.4,5.8,6.4,6.5,2.0,6.4,7.5,10.0,7.3,6.9
Entrevistado_1125,Entrevistado_1125,CIUDAD DE MÉXICO,Primera mención,UVM,8.4,8.0,10.0,9.0,8.0,1.0,6.4,6.5,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_1126,Entrevistado_1126,ZAMORA,Primera mención,OTRAS1,9.0,8.0,1.0,8.0,3.0,1.0,6.4,6.5,7.7,7.0,7.5,7.3,7.3,6.9
Entrevistado_1127,Entrevistado_1127,CULIACÁN,Primera mención,OTRAS1,10.0,8.0,10.0,8.0,6.4,5.8,2.0,6.5,7.7,6.4,7.5,7.3,10.0,6.9
Entrevistado_1128,Entrevistado_1128,MORELIA,Primera mención,UNIVA,7.0,7.0,7.8,8.0,6.4,2.0,6.4,10.0,7.7,6.4,8.0,7.3,7.3,6.9
Entrevistado_1129,Entrevistado_1129,CULIACÁN,Primera mención,UAD,8.4,5.0,6.0,8.0,3.0,7.0,10.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1130,Entrevistado_1130,MORELIA,Primera mención,U.MARISTA,9.0,8.0,10.0,10.0,6.4,5.8,6.4,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1131,Entrevistado_1131,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,9.0,8.0,10.0,5.0,6.4,5.8,6.4,6.5,7.7,5.0,7.5,3.0,7.3,6.9
Entrevistado_1132,Entrevistado_1132,AGUASCALIENTES,Primera mención,OTRAS1,7.0,8.0,7.8,9.0,6.4,1.0,6.4,6.5,10.0,6.4,7.5,10.0,7.3,6.9
Entrevistado_1133,Entrevistado_1133,VILLAHERMOSA,Primera mención,TECMILENIO,10.0,8.0,7.8,8.0,6.4,1.0,6.4,6.5,7.7,6.4,7.5,10.0,9.0,6.9
Entrevistado_1134,Entrevistado_1134,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,8.4,8.0,7.8,10.0,6.4,4.0,6.4,9.0,7.7,6.4,10.0,10.0,7.3,6.9
Entrevistado_1135,Entrevistado_1135,MONTERREY,Primera mención,OTRAS1,6.0,10.0,7.0,8.0,6.4,5.8,6.4,6.5,7.0,6.4,10.0,7.3,7.3,6.9
Entrevistado_1136,Entrevistado_1136,MORELIA,Primera mención,OTRAS1,8.4,8.0,2.0,9.0,10.0,5.8,6.4,6.5,7.7,6.4,7.5,10.0,7.3,1.0
Entrevistado_1137,Entrevistado_1137,CULIACÁN,Primera mención,OTRAS1,9.0,7.0,7.8,8.0,1.0,5.8,5.0,6.5,7.7,6.4,7.5,1.0,7.3,6.9
Entrevistado_1138,Entrevistado_1138,MORELIA,Primera mención,OTRAS1,9.0,10.0,8.0,8.0,2.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1139,Entrevistado_1139,LA PAZ,Primera mención,OTRAS1,9.0,10.0,7.8,4.0,5.0,5.8,6.4,5.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1140,Entrevistado_1140,HERMOSILLO,Primera mención,UVM,8.4,8.0,9.0,10.0,6.4,2.0,6.4,1.0,7.7,6.4,7.5,5.0,7.3,6.9
Entrevistado_1141,Entrevistado_1141,TAPACHULA,Primera mención,OTRAS1,9.0,8.0,4.0,8.0,6.4,10.0,7.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1142,Entrevistado_1142,CÓRDOBA,Primera mención,ITESM,10.0,8.0,6.0,10.0,6.4,7.0,8.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1143,Entrevistado_1143,TIJUANA,Primera mención,OTRAS1,9.0,5.0,6.0,8.0,10.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1144,Entrevistado_1144,HERMOSILLO,Primera mención,OTRAS1,9.0,8.0,7.8,8.0,10.0,3.0,6.4,6.5,7.7,6.4,7.5,1.0,7.3,6.9
Entrevistado_1145,Entrevistado_1145,GUADALAJARA,Primera mención,UAG,8.4,2.0,7.8,7.0,6.4,5.8,6.4,10.0,5.0,9.0,7.5,7.3,7.3,6.9
Entrevistado_1146,Entrevistado_1146,GUADALAJARA,Primera mención,UNID,8.4,8.0,4.0,10.0,6.4,5.8,6.4,6.5,2.0,6.4,4.0,8.0,7.3,6.9
Entrevistado_1147,Entrevistado_1147,GUADALAJARA,Primera mención,ITESO,9.0,8.0,9.0,4.0,2.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1148,Entrevistado_1148,GUADALAJARA,Primera mención,UAG,6.0,8.0,7.8,6.0,10.0,5.8,6.4,6.5,7.7,6.4,6.0,7.3,1.0,6.9
Entrevistado_1149,Entrevistado_1149,GUADALAJARA,Primera mención,UVM,9.0,8.0,7.8,8.0,6.4,10.0,6.4,6.5,8.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1150,Entrevistado_1150,CULIACÁN,Primera mención,ITESM,8.4,8.0,7.8,3.0,9.0,10.0,6.4,6.5,7.7,5.0,7.0,7.3,7.3,6.9
Entrevistado_1151,Entrevistado_1151,GUADALAJARA,Primera mención,OTRAS1,9.0,8.0,7.8,10.0,10.0,5.8,6.4,6.5,7.7,6.4,7.5,4.0,1.0,6.9
Entrevistado_1152,Entrevistado_1152,MORELIA,Primera mención,OTRAS1,6.0,6.0,1.0,8.0,5.0,5.8,6.4,6.5,9.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1153,Entrevistado_1153,HERMOSILLO,Primera mención,UVM,8.4,10.0,7.8,2.0,10.0,6.0,6.4,5.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1154,Entrevistado_1154,CD. OBREGÓN,Primera mención,LA SALLE,7.0,9.0,10.0,8.0,3.0,1.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1155,Entrevistado_1155,LEÓN,Primera mención,LA SALLE,8.0,8.0,6.0,8.0,6.4,10.0,6.4,6.5,6.0,10.0,7.5,7.3,7.3,6.9
Entrevistado_1156,Entrevistado_1156,LEÓN,Primera mención,LA SALLE,9.0,8.0,4.0,10.0,10.0,5.8,7.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1157,Entrevistado_1157,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,8.0,5.0,8.0,10.0,6.4,5.8,6.4,6.5,7.7,6.4,7.5,9.0,7.3,6.9
Entrevistado_1158,Entrevistado_1158,VILLAHERMOSA,Primera mención,UVM,9.0,8.0,7.8,8.0,1.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,8.0,8.0
Entrevistado_1159,Entrevistado_1159,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,10.0,8.0,6.0,8.0,7.0,1.0,6.4,8.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1160,Entrevistado_1160,MORELIA,Primera mención,OTRAS1,8.4,8.0,7.8,8.0,2.0,10.0,6.4,8.0,7.7,8.0,7.5,10.0,7.3,6.9
Entrevistado_1161,Entrevistado_1161,VILLAHERMOSA,Primera mención,UAG,5.0,4.0,7.8,8.0,10.0,5.8,6.4,6.5,10.0,5.0,7.5,7.3,7.3,6.9
Entrevistado_1162,Entrevistado_1162,CIUDAD DE MÉXICO,Primera mención,OTRAS1,10.0,8.0,2.0,8.0,1.0,5.8,6.4,6.0,7.7,6.4,7.5,7.3,5.0,6.9
Entrevistado_1163,Entrevistado_1163,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,9.0,10.0,7.8,8.0,6.4,10.0,6.4,3.0,7.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1164,Entrevistado_1164,QUERÉTARO,Primera mención,ITESM,8.4,10.0,1.0,8.0,10.0,5.8,6.4,6.5,7.7,10.0,7.5,9.0,7.3,6.9
Entrevistado_1165,Entrevistado_1165,VILLAHERMOSA,Primera mención,OTRAS1,8.4,10.0,7.8,8.0,2.0,5.8,1.0,10.0,7.7,6.4,7.5,7.3,9.0,6.9
Entrevistado_1166,Entrevistado_1166,MORELIA,Primera mención,OTRAS1,9.0,2.0,7.8,10.0,6.4,10.0,6.4,6.5,7.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1167,Entrevistado_1167,PUEBLA,Primera mención,OTRAS1,10.0,10.0,7.8,10.0,10.0,5.8,6.4,5.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1168,Entrevistado_1168,GUADALAJARA,Primera mención,OTRAS1,8.4,8.0,5.0,8.0,6.4,9.0,10.0,9.0,7.7,6.4,7.5,7.3,7.3,3.0
Entrevistado_1169,Entrevistado_1169,VILLAHERMOSA,Primera mención,UVM,9.0,8.0,10.0,8.0,1.0,9.0,10.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1170,Entrevistado_1170,GUADALAJARA,Primera mención,ITESO,6.0,8.0,1.0,8.0,6.4,9.0,6.4,6.5,7.7,6.4,7.5,7.3,5.0,6.9
Entrevistado_1171,Entrevistado_1171,GUADALAJARA,Primera mención,ITESO,10.0,8.0,4.0,9.0,10.0,5.8,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1172,Entrevistado_1172,GUADALAJARA,Primera mención,OTRAS1,10.0,8.0,10.0,8.0,1.0,10.0,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1173,Entrevistado_1173,GUADALAJARA,Primera mención,UAG,6.0,8.0,9.0,8.0,6.4,1.0,6.4,10.0,7.7,6.4,9.0,7.3,7.3,6.9
Entrevistado_1174,Entrevistado_1174,QUERÉTARO,Primera mención,OTRAS1,7.0,4.0,3.0,8.0,6.4,9.0,6.4,6.5,7.7,1.0,7.5,7.3,7.3,6.9
Entrevistado_1175,Entrevistado_1175,GUADALAJARA,Primera mención,OTRAS1,6.0,8.0,2.0,10.0,7.0,5.8,6.4,9.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1176,Entrevistado_1176,CIUDAD DE MÉXICO,Primera mención,UNITEC,8.0,8.0,5.0,10.0,6.4,5.8,6.4,6.5,7.0,6.4,10.0,7.3,7.3,6.9
Entrevistado_1177,Entrevistado_1177,IRAPUATO,Primera mención,OTRAS1,9.0,8.0,7.8,8.0,10.0,5.8,6.4,4.0,10.0,6.4,7.5,7.3,6.0,6.9
Entrevistado_1178,Entrevistado_1178,CULIACÁN,Primera mención,TECMILENIO,8.0,8.0,1.0,9.0,6.4,5.8,6.4,6.5,7.7,8.0,7.5,7.3,10.0,6.9
Entrevistado_1179,Entrevistado_1179,GUADALAJARA,Primera mención,ITESM,8.4,8.0,7.0,10.0,6.4,9.0,7.0,6.5,7.7,6.4,7.5,8.0,7.3,6.9
Entrevistado_1180,Entrevistado_1180,COATZACOALCOS,Primera mención,OTRAS1,10.0,8.0,7.8,8.0,7.0,9.0,6.4,6.5,10.0,6.4,7.5,7.3,8.0,6.9
Entrevistado_1181,Entrevistado_1181,MORELIA,Primera mención,LA SALLE,8.4,5.0,7.8,8.0,6.4,5.8,6.4,5.0,8.0,6.0,7.5,8.0,7.3,6.9
Entrevistado_1182,Entrevistado_1182,CULIACÁN,Primera mención,UAD,10.0,8.0,7.8,5.0,6.4,5.8,6.4,7.0,7.7,6.4,7.5,7.3,7.3,10.0
Entrevistado_1183,Entrevistado_1183,HERMOSILLO,Primera mención,TECMILENIO,8.4,4.0,7.8,8.0,7.0,1.0,6.0,6.5,7.7,6.4,7.5,4.0,7.3,6.9
Entrevistado_1184,Entrevistado_1184,GUADALAJARA,Primera mención,UAG,8.4,6.0,7.8,9.0,6.4,8.0,6.4,6.5,7.7,10.0,7.5,10.0,7.3,6.9
Entrevistado_1185,Entrevistado_1185,CIUDAD DE MÉXICO,Primera mención,UNITEC,8.0,10.0,7.8,10.0,6.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1186,Entrevistado_1186,LA PAZ,Primera mención,OTRAS1,8.4,8.0,7.0,8.0,9.0,10.0,6.4,6.5,7.7,6.0,7.5,7.3,10.0,6.9
Entrevistado_1187,Entrevistado_1187,TAPACHULA,Primera mención,OTRAS1,8.4,10.0,6.0,10.0,4.0,5.8,6.4,6.5,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_1188,Entrevistado_1188,TEPIC,Primera mención,UNIVA,9.0,9.0,7.8,8.0,4.0,4.0,6.4,6.5,7.7,6.4,7.5,7.3,5.0,6.9
Entrevistado_1189,Entrevistado_1189,MORELIA,Primera mención,UNIVER,10.0,8.0,6.0,8.0,5.0,5.8,6.4,3.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1190,Entrevistado_1190,IRAPUATO,Primera mención,OTRAS1,9.0,7.0,7.8,10.0,6.4,10.0,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1191,Entrevistado_1191,CULIACÁN,Primera mención,OTRAS1,8.0,8.0,6.0,6.0,10.0,5.8,6.4,6.5,6.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1192,Entrevistado_1192,TIJUANA,Primera mención,OTRAS1,8.0,8.0,8.0,2.0,6.4,5.8,6.4,6.5,7.7,6.4,8.0,9.0,7.3,6.9
Entrevistado_1193,Entrevistado_1193,CIUDAD DE MÉXICO,Primera mención,UVM,8.4,8.0,3.0,7.0,6.4,5.8,9.0,6.5,7.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1194,Entrevistado_1194,QUERÉTARO,Primera mención,ANÁHUAC,10.0,8.0,10.0,10.0,6.4,1.0,6.4,6.5,7.7,6.4,8.0,7.3,7.3,6.9
Entrevistado_1195,Entrevistado_1195,MEXICALI,Primera mención,UAD,7.0,9.0,7.8,9.0,10.0,5.8,6.4,1.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1196,Entrevistado_1196,GUADALAJARA,Primera mención,UAG,5.0,10.0,9.0,6.0,4.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1197,Entrevistado_1197,GUADALAJARA,Primera mención,UAG,8.0,8.0,7.8,10.0,6.0,6.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1198,Entrevistado_1198,CIUDAD DE MÉXICO,Primera mención,UVM,8.4,10.0,7.8,5.0,1.0,5.8,8.0,6.5,7.7,6.4,7.5,7.3,7.3,6.0
Entrevistado_1199,Entrevistado_1199,GUADALAJARA,Primera mención,UAG,10.0,10.0,7.8,8.0,6.4,9.0,6.4,2.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1200,Entrevistado_1200,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,10.0,5.0,7.8,8.0,6.4,2.0,6.4,6.5,7.7,6.4,10.0,2.0,7.3,6.9
Entrevistado_1201,Entrevistado_1201,MAZATLÁN,Primera mención,TECMILENIO,8.4,6.0,1.0,8.0,7.0,10.0,6.4,6.5,6.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1202,Entrevistado_1202,TEPIC,Primera mención,OTRAS1,8.4,10.0,7.8,8.0,10.0,6.0,6.4,5.0,7.7,6.4,7.5,6.0,7.3,6.9
Entrevistado_1203,Entrevistado_1203,CULIACÁN,Primera mención,UAD,8.0,8.0,7.8,6.0,6.4,5.8,6.4,10.0,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1204,Entrevistado_1204,CULIACÁN,Primera mención,OTRAS1,10.0,10.0,7.8,8.0,4.0,5.8,7.0,6.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1205,Entrevistado_1205,LOS CABOS,Primera mención,OTRAS1,10.0,6.0,10.0,8.0,4.0,4.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1206,Entrevistado_1206,CULIACÁN,Primera mención,OTRAS1,6.0,8.0,7.8,8.0,10.0,5.8,6.4,9.0,7.7,10.0,7.5,7.3,7.3,9.0
Entrevistado_1207,Entrevistado_1207,CULIACÁN,Primera mención,OTRAS1,10.0,10.0,6.0,8.0,6.4,2.0,6.4,6.5,7.7,6.4,7.5,7.3,7.0,6.9
Entrevistado_1208,Entrevistado_1208,CULIACÁN,Primera mención,TECMILENIO,10.0,10.0,10.0,8.0,3.0,5.8,6.4,6.5,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_1209,Entrevistado_1209,GUADALAJARA,Primera mención,UAG,9.0,9.0,5.0,8.0,8.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,8.0
Entrevistado_1210,Entrevistado_1210,LEÓN,Primera mención,LA SALLE,8.4,7.0,7.8,8.0,7.0,5.8,6.4,6.5,7.7,10.0,7.5,8.0,7.3,6.9
Entrevistado_1211,Entrevistado_1211,QUERÉTARO,Primera mención,ANÁHUAC,10.0,8.0,7.8,10.0,6.4,10.0,6.4,6.5,10.0,6.4,7.5,7.0,7.3,6.9
Entrevistado_1212,Entrevistado_1212,GUADALAJARA,Primera mención,UAG,6.0,8.0,10.0,6.0,10.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1213,Entrevistado_1213,GUADALAJARA,Primera mención,ITESO,6.0,10.0,9.0,10.0,6.4,5.8,6.4,6.5,7.7,3.0,7.5,7.3,7.3,6.9
Entrevistado_1214,Entrevistado_1214,PUEBLA,Primera mención,OTRAS1,8.4,9.0,1.0,10.0,7.0,5.8,6.4,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1215,Entrevistado_1215,CULIACÁN,Primera mención,UAD,10.0,7.0,7.8,8.0,10.0,5.8,6.4,6.5,8.0,6.4,7.5,8.0,7.3,6.9
Entrevistado_1216,Entrevistado_1216,MORELIA,Primera mención,LA SALLE,7.0,8.0,6.0,8.0,6.4,8.0,7.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1217,Entrevistado_1217,GUADALAJARA,Primera mención,UAG,8.0,10.0,8.0,8.0,1.0,1.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1218,Entrevistado_1218,GUADALAJARA,Primera mención,UNIVER,7.0,6.0,7.8,7.0,6.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,8.0,6.9
Entrevistado_1219,Entrevistado_1219,HERMOSILLO,Primera mención,OTRAS1,8.4,10.0,10.0,8.0,6.0,5.8,8.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1220,Entrevistado_1220,GUADALAJARA,Primera mención,UNITEC,8.4,7.0,9.0,8.0,4.0,10.0,6.4,6.5,7.7,6.4,7.5,8.0,7.3,6.9
Entrevistado_1221,Entrevistado_1221,LEÓN,Primera mención,OTRAS1,6.0,8.0,2.0,8.0,6.4,10.0,6.4,6.5,7.7,6.4,5.0,8.0,7.3,6.9
Entrevistado_1222,Entrevistado_1222,GUADALAJARA,Primera mención,UAG,8.4,8.0,7.8,10.0,3.0,5.0,6.4,6.5,7.7,7.0,7.5,7.3,6.0,6.9
Entrevistado_1223,Entrevistado_1223,TEPIC,Primera mención,UNIVER,9.0,1.0,8.0,8.0,4.0,5.8,6.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1224,Entrevistado_1224,LEÓN,Primera mención,OTRAS1,8.4,10.0,7.0,8.0,10.0,9.0,8.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1225,Entrevistado_1225,HERMOSILLO,Primera mención,UVM,10.0,7.0,5.0,8.0,10.0,5.8,6.4,6.5,7.7,7.0,7.5,7.3,7.3,6.9
Entrevistado_1226,Entrevistado_1226,LOS MOCHIS,Primera mención,OTRAS1,8.4,10.0,7.8,8.0,9.0,5.8,3.0,6.5,7.7,6.4,9.0,7.3,7.3,9.0
Entrevistado_1227,Entrevistado_1227,GUADALAJARA,Primera mención,OTRAS1,8.0,8.0,7.8,2.0,10.0,5.8,6.4,10.0,7.7,6.4,7.5,7.3,10.0,6.9
Entrevistado_1228,Entrevistado_1228,VILLAHERMOSA,Primera mención,UVM,10.0,10.0,3.0,10.0,6.4,5.8,6.4,9.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1229,Entrevistado_1229,AGUASCALIENTES,Primera mención,UNID,6.0,8.0,7.8,9.0,6.4,5.8,6.4,6.5,8.0,3.0,7.5,7.3,6.0,6.9
Entrevistado_1230,Entrevistado_1230,LA PAZ,Primera mención,OTRAS1,8.4,7.0,7.8,8.0,10.0,10.0,6.4,7.0,7.7,6.4,7.5,7.3,6.0,6.9
Entrevistado_1231,Entrevistado_1231,GUADALAJARA,Primera mención,ITESO,9.0,1.0,7.8,1.0,6.4,5.8,1.0,6.5,7.7,6.4,7.5,5.0,7.3,6.9
Entrevistado_1232,Entrevistado_1232,ENSENADA,Primera mención,OTRAS1,8.0,8.0,2.0,6.0,6.4,6.0,6.4,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1233,Entrevistado_1233,TEPIC,Primera mención,UAG,6.0,8.0,7.8,8.0,10.0,8.0,6.4,6.5,7.7,8.0,7.5,6.0,7.3,6.9
Entrevistado_1234,Entrevistado_1234,LEÓN,Primera mención,LA SALLE,6.0,8.0,3.0,8.0,3.0,5.8,6.4,6.5,6.0,8.0,7.5,7.3,7.3,6.9
Entrevistado_1235,Entrevistado_1235,TIJUANA,Primera mención,OTRAS1,10.0,10.0,7.8,8.0,6.4,5.8,6.4,8.0,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_1236,Entrevistado_1236,AGUASCALIENTES,Primera mención,UP,10.0,10.0,10.0,7.0,6.4,5.8,6.4,3.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1237,Entrevistado_1237,CULIACÁN,Primera mención,OTRAS1,10.0,10.0,7.8,7.0,6.0,5.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1238,Entrevistado_1238,IRAPUATO,Primera mención,OTRAS1,10.0,9.0,7.0,8.0,6.4,10.0,6.4,6.5,7.7,6.4,7.5,6.0,7.3,6.9
Entrevistado_1239,Entrevistado_1239,MORELIA,Primera mención,OTRAS1,9.0,5.0,7.8,5.0,6.4,5.8,6.4,6.5,10.0,6.4,4.0,7.3,7.3,6.9
Entrevistado_1240,Entrevistado_1240,ENSENADA,Primera mención,OTRAS1,10.0,6.0,10.0,8.0,6.4,5.8,1.0,6.5,7.7,6.4,7.5,7.3,10.0,6.9
Entrevistado_1241,Entrevistado_1241,CULIACÁN,Primera mención,TECMILENIO,9.0,9.0,1.0,8.0,10.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1242,Entrevistado_1242,ZAMORA,Primera mención,OTRAS1,9.0,9.0,7.0,10.0,1.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1243,Entrevistado_1243,AGUASCALIENTES,Primera mención,OTRAS1,9.0,6.0,7.8,8.0,10.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,10.0,6.9
Entrevistado_1244,Entrevistado_1244,MONTERREY,Primera mención,ITESM,10.0,8.0,3.0,10.0,6.4,5.8,6.4,7.0,6.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1245,Entrevistado_1245,GUADALAJARA,Primera mención,UVM,10.0,6.0,10.0,8.0,7.0,5.8,10.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1246,Entrevistado_1246,AGUASCALIENTES,Primera mención,UNID,8.4,8.0,4.0,10.0,6.4,10.0,7.0,6.5,7.7,6.4,10.0,7.3,7.3,6.9
Entrevistado_1247,Entrevistado_1247,GUADALAJARA,Primera mención,ITESO,10.0,8.0,7.8,8.0,6.4,8.0,10.0,5.0,7.7,2.0,7.5,7.3,7.3,6.9
Entrevistado_1248,Entrevistado_1248,MORELIA,Primera mención,OTRAS1,6.0,8.0,7.8,1.0,3.0,5.8,6.4,6.5,7.7,6.4,7.5,8.0,9.0,6.9
Entrevistado_1249,Entrevistado_1249,LEÓN,Primera mención,LA SALLE,10.0,5.0,10.0,8.0,6.4,5.8,8.0,6.5,9.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1250,Entrevistado_1250,CULIACÁN,Primera mención,OTRAS1,10.0,8.0,5.0,7.0,9.0,5.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1251,Entrevistado_1251,CIUDAD DE MÉXICO,Primera mención,UP,8.4,5.0,7.8,8.0,10.0,5.8,6.4,10.0,7.7,9.0,7.5,7.3,10.0,6.9
Entrevistado_1252,Entrevistado_1252,AGUASCALIENTES,Primera mención,UNID,10.0,8.0,5.0,8.0,6.4,5.8,1.0,6.5,7.7,6.4,7.0,10.0,7.3,6.9
Entrevistado_1253,Entrevistado_1253,COATZACOALCOS,Primera mención,OTRAS1,10.0,9.0,9.0,8.0,10.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,10.0,6.9
Entrevistado_1254,Entrevistado_1254,MORELIA,Primera mención,OTRAS1,8.0,8.0,7.8,7.0,5.0,4.0,6.4,9.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1255,Entrevistado_1255,CULIACÁN,Primera mención,OTRAS1,4.0,9.0,7.0,6.0,6.4,5.8,6.4,6.5,7.7,6.4,7.5,7.3,3.0,6.9
Entrevistado_1256,Entrevistado_1256,MORELIA,Primera mención,OTRAS1,9.0,10.0,7.8,8.0,9.0,5.8,6.4,6.5,9.0,6.4,7.5,7.3,10.0,6.9
Entrevistado_1257,Entrevistado_1257,AGUASCALIENTES,Primera mención,UP,8.4,8.0,10.0,7.0,6.4,5.8,10.0,6.5,7.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_1258,Entrevistado_1258,LEÓN,Primera mención,OTRAS1,8.0,8.0,8.0,8.0,7.0,8.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_1259,Entrevistado_1259,TIJUANA,Primera mención,OTRAS1,8.0,8.0,7.8,8.0,9.0,5.8,5.0,6.5,9.0,5.0,7.5,7.3,7.3,6.9
Entrevistado_1260,Entrevistado_1260,CULIACÁN,Primera mención,OTRAS1,9.0,8.0,10.0,8.0,10.0,3.0,6.4,7.0,7.7,6.4,7.5,7.3,7.3,6.9
